order_date,order_id,customer_id,segment,channel,region,city,product_category,product_name,units,unit_price,discount_pct,revenue,cost,margin_value,payment_method
2024-04-25,O20240936,C13385,Consumer,Online,Rosario,Rosario,Bebidas,Agua 1.5L,20,1.72,0.0,34.4,25.8,8.6,Credit
2024-02-23,O20240455,C11847,Enterprise,Retail,Córdoba,Río Cuarto,Frutas,Banana Kg,15,1.95,0.028,28.43,20.47,7.96,Cash
2024-03-06,O20240538,C12266,Consumer,Online,AMBA,GBA Oeste,Panificados,Pan Integral,5,1.27,0.0,6.35,4.25,2.1,Transfer
2024-04-16,O20240874,C12579,SMB,Online,Rosario,Rosario,Suplementos,Omega-3,7,14.35,0.146,85.78,47.18,38.6,Credit
2024-02-03,O20240268,C13401,Consumer,Online,Córdoba,Córdoba,Lácteos,Queso Cremoso 500g,10,2.37,0.0,23.7,18.49,5.21,Credit
2025-04-30,O20243815,C12120,Consumer,Retail,Santa Fe,Santa Fe,Verduras,Tomate Kg,4,2.17,0.004,8.65,6.05,2.6,Credit
2024-03-07,O20240545,C10982,Consumer,Online,Córdoba,Río Cuarto,Lácteos,Queso Cremoso 500g,20,1.9,0.242,28.8,22.46,6.34,Debit
2024-10-30,O20242388,C12650,Consumer,Retail,LatAm,Santiago,Lácteos,Queso Cremoso 500g,12,1.39,0.027,16.23,12.66,3.57,Wallet
2025-09-20,O20244925,C13217,SMB,Retail,Mendoza,San Rafael,Lácteos,Yogur 1L,15,1.14,0.12,15.05,11.74,3.31,Cash
2024-07-13,O20241551,C10454,SMB,Online,Mendoza,San Rafael,Lácteos,Leche 1L,3,2.77,0.0,8.31,6.48,1.83,Wallet
2024-06-06,O20241258,C10913,SMB,Retail,Mendoza,San Rafael,Bebidas,Gaseosa Cola,19,1.65,0.0,31.35,23.51,7.84,Debit
2024-02-19,O20240413,C10968,Enterprise,Retail,Córdoba,Villa María,Suplementos,Creatina 300g,10,10.14,0.121,89.13,49.02,40.11,Credit
2025-08-19,O20244668,C11594,Consumer,Retail,Córdoba,Villa María,Panificados,Medialunas Docena,4,1.41,0.194,4.55,3.05,1.5,Credit
2025-05-26,O20244011,C10016,Consumer,Online,Rosario,Rosario,Lácteos,Leche 1L,17,2.28,0.097,35.0,27.3,7.7,Credit
2025-07-25,O20244496,C12882,Consumer,Online,Mendoza,Godoy Cruz,Frutas,Banana Kg,15,2.41,0.007,35.9,25.85,10.05,Credit
2025-03-26,O20243556,C11215,Consumer,Online,AMBA,GBA Sur,Suplementos,Multivitamínico,4,19.66,0.058,74.08,40.74,33.34,Debit
2025-03-21,O20243527,C10269,Enterprise,Online,Mendoza,Mendoza,Lácteos,Yogur 1L,1,1.42,0.0,1.42,1.11,0.31,Transfer
2024-01-13,O20240093,C11031,Consumer,Online,Mendoza,San Rafael,Frutas,Banana Kg,20,2.23,0.064,41.75,30.06,11.69,Transfer
2024-07-10,O20241524,C12097,Consumer,Online,AMBA,GBA Sur,Panificados,Pan Lacteado,16,1.78,0.117,25.15,16.85,8.3,Credit
2024-05-04,O20241007,C11211,Consumer,Online,AMBA,GBA Norte,Lácteos,Queso Cremoso 500g,4,1.6,0.113,5.68,4.43,1.25,Credit
2024-10-25,O20242359,C11014,Consumer,Online,Rosario,Rosario,Verduras,Zanahoria Kg,5,1.79,0.01,8.86,6.2,2.66,Credit
2024-09-10,O20242023,C12269,Consumer,Retail,AMBA,GBA Norte,Suplementos,Omega-3,1,21.76,0.06,20.45,11.25,9.2,Wallet
2024-11-22,O20242566,C10535,Consumer,Online,AMBA,GBA Oeste,Snacks,Papas Clásicas,3,2.04,0.017,6.02,3.91,2.11,Wallet
2024-01-17,O20240126,C13461,Consumer,Online,Santa Fe,Santa Fe,Lácteos,Yogur 1L,4,2.53,0.099,9.12,7.11,2.01,Cash
2024-10-02,O20242201,C10509,SMB,Wholesale,Rosario,Rosario,Verduras,Cebolla Kg,16,2.0,0.045,30.56,21.39,9.17,Credit
2024-02-22,O20240443,C13285,Consumer,Online,AMBA,GBA Oeste,Verduras,Zanahoria Kg,14,2.44,0.004,34.02,23.81,10.21,Debit
2025-08-21,O20244683,C11473,Enterprise,Retail,Córdoba,Río Cuarto,Snacks,Papas Clásicas,17,2.71,0.071,42.8,27.82,14.98,Credit
2025-02-02,O20243132,C12567,SMB,Online,Santa Fe,Rafaela,Panificados,Medialunas Docena,12,1.68,0.1,18.14,12.15,5.99,Transfer
2024-11-24,O20242578,C10889,Consumer,Online,Santa Fe,Rosario,Lácteos,Leche 1L,5,1.35,0.071,6.27,4.89,1.38,Debit
2025-01-30,O20243095,C12362,Consumer,Retail,Santa Fe,Rafaela,Suplementos,Whey 1kg,20,16.58,0.14,285.18,156.85,128.33,Transfer
2025-05-05,O20243860,C12005,Consumer,Online,AMBA,CABA,Frutas,Manzana Kg,11,1.44,0.094,14.35,10.33,4.02,Credit
2025-07-04,O20244321,C11676,SMB,Online,Mendoza,San Rafael,Frutas,Banana Kg,12,2.91,0.028,33.94,24.44,9.5,Debit
2025-01-26,O20243072,C10782,Consumer,Online,AMBA,CABA,Lácteos,Leche 1L,6,1.34,0.145,6.87,5.36,1.51,Transfer
2025-04-09,O20243656,C10364,Consumer,Online,Mendoza,Godoy Cruz,Panificados,Pan Lacteado,18,1.04,0.055,17.69,11.85,5.84,Transfer
2024-07-27,O20241649,C10832,Consumer,Online,Mendoza,Godoy Cruz,Lácteos,Leche 1L,13,2.92,0.096,34.32,26.77,7.55,Credit
2024-11-12,O20242483,C11658,Enterprise,Retail,Mendoza,Godoy Cruz,Verduras,Zanahoria Kg,16,2.45,0.064,36.69,25.68,11.01,Wallet
2024-10-06,O20242227,C11031,Enterprise,Online,AMBA,GBA Norte,Panificados,Pan Integral,20,1.62,0.093,29.39,19.69,9.7,Debit
2024-07-26,O20241647,C11172,Consumer,Online,Santa Fe,Rafaela,Snacks,Papas Clásicas,16,3.41,0.01,54.01,35.11,18.9,Credit
2024-02-21,O20240434,C13438,SMB,Retail,AMBA,GBA Norte,Lácteos,Leche 1L,10,2.1,0.0,21.0,16.38,4.62,Debit
2024-03-01,O20240508,C12651,Consumer,Online,Rosario,Rosario,Bebidas,Jugo Naranja,15,1.18,0.092,16.07,12.05,4.02,Debit
2025-05-28,O20244030,C10146,SMB,Retail,Santa Fe,Rafaela,Panificados,Medialunas Docena,2,1.41,0.13,2.45,1.64,0.81,Credit
2024-01-05,O20240032,C11172,Consumer,Online,Santa Fe,Rosario,Verduras,Zanahoria Kg,9,1.55,0.046,13.31,9.32,3.99,Transfer
2024-10-29,O20242378,C10061,Consumer,Online,Rosario,Rosario,Panificados,Pan Integral,11,2.09,0.0,22.99,15.4,7.59,Cash
2024-09-17,O20242072,C13308,SMB,Online,Mendoza,Mendoza,Panificados,Pan Lacteado,18,1.24,0.066,20.85,13.97,6.88,Debit
2025-06-30,O20244295,C11406,Consumer,Retail,LatAm,Santiago,Panificados,Pan Lacteado,6,1.71,0.0,10.26,6.87,3.39,Credit
2025-01-03,O20242880,C11318,SMB,Online,Córdoba,Villa María,Verduras,Lechuga Unidad,18,1.71,0.102,27.64,19.35,8.29,Credit
2025-05-10,O20243895,C10225,Consumer,Retail,Córdoba,Córdoba,Lácteos,Yogur 1L,11,1.31,0.106,12.88,10.05,2.83,Credit
2025-03-02,O20243367,C11294,SMB,Online,Córdoba,Río Cuarto,Lácteos,Yogur 1L,8,2.2,0.049,16.74,13.06,3.68,Debit
2024-12-26,O20242819,C11080,Consumer,Online,LatAm,Santiago,Lácteos,Yogur 1L,10,2.89,0.08,26.59,20.74,5.85,Transfer
2024-01-24,O20240180,C13297,Consumer,Online,AMBA,CABA,Suplementos,Creatina 300g,14,11.77,0.196,132.48,72.86,59.62,Debit
2025-01-03,O20242871,C12368,Consumer,Retail,AMBA,GBA Sur,Suplementos,Whey 1kg,10,17.68,0.127,154.35,84.89,69.46,Cash
2024-06-08,O20241282,C11779,Consumer,Retail,AMBA,GBA Norte,Frutas,Banana Kg,12,2.69,0.057,30.44,21.92,8.52,Wallet
2025-09-23,O20244950,C12102,SMB,Retail,Mendoza,Godoy Cruz,Lácteos,Leche 1L,10,1.1,0.004,10.96,8.55,2.41,Transfer
2024-09-13,O20242046,C10757,SMB,Online,AMBA,CABA,Bebidas,Gaseosa Cola,18,1.81,0.01,32.25,24.19,8.06,Debit
2025-07-09,O20244360,C12134,Consumer,Retail,Rosario,Rosario,Verduras,Zanahoria Kg,6,2.16,0.089,11.81,8.27,3.54,Cash
2024-09-29,O20242174,C13292,Consumer,Retail,AMBA,GBA Oeste,Lácteos,Queso Cremoso 500g,17,1.15,0.0,19.55,15.25,4.3,Cash
2025-07-12,O20244391,C12747,Consumer,Retail,AMBA,GBA Oeste,Lácteos,Yogur 1L,1,2.81,0.083,2.58,2.01,0.57,Credit
2024-03-29,O20240719,C12725,Consumer,Online,Santa Fe,Rafaela,Bebidas,Jugo Naranja,5,1.09,0.077,5.03,3.77,1.26,Transfer
2025-05-10,O20243892,C10441,SMB,Online,AMBA,GBA Sur,Panificados,Pan Integral,12,1.3,0.081,14.34,9.61,4.73,Cash
2024-02-06,O20240295,C12543,Consumer,Online,Rosario,Rosario,Snacks,Papas Clásicas,4,3.28,0.0,13.12,8.53,4.59,Credit
2025-05-21,O20243963,C10416,Consumer,Retail,Mendoza,Mendoza,Suplementos,Multivitamínico,7,10.32,0.02,70.8,38.94,31.86,Credit
2024-04-08,O20240794,C11506,SMB,Wholesale,Santa Fe,Rosario,Panificados,Pan Lacteado,12,1.05,0.151,10.7,7.17,3.53,Wallet
2025-04-10,O20243665,C12836,Consumer,Online,LatAm,Asunción,Lácteos,Queso Cremoso 500g,16,2.72,0.055,41.13,32.08,9.05,Wallet
2025-08-07,O20244591,C11755,SMB,Online,Santa Fe,Rafaela,Snacks,Papas Onduladas,20,2.76,0.014,54.43,35.38,19.05,Credit
2025-06-17,O20244201,C12588,Consumer,Retail,Santa Fe,Santa Fe,Lácteos,Leche 1L,12,1.28,0.107,13.72,10.7,3.02,Wallet
2025-02-04,O20243143,C13347,Consumer,Retail,AMBA,GBA Oeste,Snacks,Mix Frutos Secos,3,2.65,0.129,6.92,4.5,2.42,Credit
2025-02-24,O20243306,C13148,SMB,Wholesale,AMBA,GBA Sur,Verduras,Tomate Kg,11,2.03,0.028,21.7,15.19,6.51,Debit
2024-10-31,O20242395,C11405,Consumer,Retail,AMBA,CABA,Snacks,Barra Cereal,14,1.93,0.071,25.1,16.32,8.78,Wallet
2024-04-23,O20240922,C12561,SMB,Online,Córdoba,Villa María,Snacks,Mix Frutos Secos,7,2.48,0.014,17.12,11.13,5.99,Credit
2025-05-26,O20244007,C13363,Consumer,Retail,Rosario,Rosario,Verduras,Tomate Kg,13,2.53,0.137,28.38,19.87,8.51,Credit
2024-11-10,O20242467,C13117,Consumer,Online,Rosario,Rosario,Snacks,Barra Cereal,11,2.36,0.117,22.92,14.9,8.02,Transfer
2024-11-22,O20242557,C13209,SMB,Online,Rosario,Rosario,Verduras,Lechuga Unidad,13,1.24,0.044,15.41,10.79,4.62,Debit
2025-02-01,O20243121,C11567,SMB,Retail,Córdoba,Villa María,Panificados,Pan Integral,3,1.11,0.036,3.21,2.15,1.06,Credit
2024-06-14,O20241326,C10920,Consumer,Wholesale,AMBA,GBA Norte,Verduras,Tomate Kg,11,1.9,0.136,18.06,12.64,5.42,Credit
2025-08-30,O20244756,C10532,Consumer,Retail,AMBA,GBA Norte,Suplementos,Whey 1kg,4,25.43,0.188,82.6,45.43,37.17,Credit
2025-02-20,O20243273,C10714,Enterprise,Wholesale,AMBA,CABA,Bebidas,Agua 1.5L,11,1.18,0.084,11.89,8.92,2.97,Cash
2024-04-22,O20240915,C10081,Enterprise,Retail,Rosario,Rosario,Panificados,Medialunas Docena,10,1.54,0.175,12.7,8.51,4.19,Cash
2024-06-27,O20241425,C11790,SMB,Wholesale,Rosario,Rosario,Bebidas,Jugo Naranja,15,1.05,0.14,13.54,10.16,3.38,Credit
2024-01-29,O20240231,C11362,Consumer,Online,Rosario,Rosario,Panificados,Medialunas Docena,1,1.54,0.149,1.31,0.88,0.43,Transfer
2024-12-21,O20242778,C10301,Consumer,Online,LatAm,Santiago,Snacks,Papas Onduladas,4,3.04,0.093,11.03,7.17,3.86,Credit
2024-07-03,O20241474,C10327,Consumer,Online,Santa Fe,Santa Fe,Bebidas,Gaseosa Cola,2,1.04,0.155,1.76,1.32,0.44,Transfer
2024-06-01,O20241221,C11667,Consumer,Online,AMBA,GBA Norte,Frutas,Naranja Kg,18,1.34,0.165,20.14,14.5,5.64,Debit
2024-12-17,O20242751,C12602,Consumer,Online,Córdoba,Córdoba,Lácteos,Leche 1L,2,2.04,0.085,3.73,2.91,0.82,Cash
2025-01-07,O20242917,C12632,Enterprise,Online,Córdoba,Villa María,Lácteos,Yogur 1L,1,1.99,0.074,1.84,1.44,0.4,Wallet
2024-05-17,O20241100,C12479,SMB,Retail,Córdoba,Córdoba,Snacks,Barra Cereal,16,3.29,0.031,51.01,33.16,17.85,Debit
2024-06-06,O20241257,C11487,Enterprise,Online,AMBA,GBA Sur,Lácteos,Yogur 1L,9,2.67,0.009,23.81,18.57,5.24,Credit
2024-08-25,O20241888,C12681,Consumer,Online,Rosario,Rosario,Suplementos,Omega-3,3,34.8,0.008,103.56,56.96,46.6,Cash
2024-08-30,O20241922,C11258,Consumer,Online,Córdoba,Villa María,Verduras,Lechuga Unidad,12,1.64,0.109,17.53,12.27,5.26,Transfer
2024-03-24,O20240687,C10931,Consumer,Online,Santa Fe,Rafaela,Verduras,Lechuga Unidad,20,1.72,0.001,34.37,24.06,10.31,Debit
2025-09-07,O20244828,C12643,Consumer,Online,Mendoza,Mendoza,Lácteos,Leche 1L,20,1.52,0.0,30.4,23.71,6.69,Debit
2024-11-26,O20242599,C11151,SMB,Online,AMBA,GBA Sur,Suplementos,Omega-3,17,30.65,0.113,462.17,254.19,207.98,Credit
2024-12-23,O20242795,C10313,Consumer,Online,Rosario,Rosario,Lácteos,Yogur 1L,15,2.52,0.033,36.55,28.51,8.04,Transfer
2025-05-31,O20244063,C11848,Enterprise,Online,AMBA,CABA,Verduras,Lechuga Unidad,1,1.44,0.032,1.39,0.97,0.42,Debit
2025-01-29,O20243092,C12567,Consumer,Online,AMBA,CABA,Panificados,Pan Integral,3,1.35,0.099,3.65,2.45,1.2,Credit
2025-08-15,O20244636,C11985,Consumer,Retail,AMBA,GBA Norte,Suplementos,Omega-3,20,25.23,0.028,490.47,269.76,220.71,Cash
2025-05-27,O20244028,C10335,Enterprise,Wholesale,LatAm,Santiago,Panificados,Medialunas Docena,18,2.18,0.113,34.81,23.32,11.49,Wallet
2024-11-29,O20242625,C13031,Consumer,Wholesale,Santa Fe,Santa Fe,Verduras,Tomate Kg,17,1.75,0.0,29.75,20.83,8.92,Cash
2024-01-12,O20240089,C11545,Consumer,Retail,Córdoba,Río Cuarto,Verduras,Lechuga Unidad,16,2.09,0.0,33.44,23.41,10.03,Credit
2024-11-07,O20242446,C12143,Consumer,Retail,LatAm,Lima,Lácteos,Yogur 1L,11,1.51,0.06,15.61,12.18,3.43,Credit
2024-01-15,O20240113,C12952,Consumer,Online,Rosario,Rosario,Bebidas,Jugo Naranja,19,1.38,0.146,22.39,16.79,5.6,Cash
2024-06-03,O20241235,C12040,SMB,Online,AMBA,CABA,Suplementos,Whey 1kg,2,23.04,0.069,42.9,23.6,19.3,Wallet
2025-03-16,O20243476,C11388,Consumer,Online,Rosario,Rosario,Bebidas,Jugo Naranja,4,1.06,0.029,4.12,3.09,1.03,Transfer
2025-01-10,O20242936,C12770,SMB,Wholesale,LatAm,Montevideo,Frutas,Manzana Kg,9,2.28,0.03,19.9,14.33,5.57,Credit
2024-01-25,O20240191,C10308,Consumer,Online,Rosario,Rosario,Snacks,Papas Onduladas,7,3.34,0.017,22.98,14.94,8.04,Credit
2025-05-02,O20243839,C13055,Consumer,Retail,Santa Fe,Rosario,Bebidas,Gaseosa Cola,10,1.46,0.124,12.79,9.59,3.2,Credit
2024-10-22,O20242341,C10625,Enterprise,Online,Córdoba,Villa María,Verduras,Tomate Kg,16,1.22,0.011,19.31,13.52,5.79,Credit
2025-01-12,O20242945,C10370,Consumer,Online,LatAm,Lima,Frutas,Banana Kg,18,2.92,0.017,51.67,37.2,14.47,Credit
2024-01-03,O20240016,C10191,SMB,Online,Córdoba,Villa María,Lácteos,Queso Cremoso 500g,15,1.87,0.079,25.83,20.15,5.68,Credit
2025-09-03,O20244792,C12969,Enterprise,Retail,Santa Fe,Rosario,Verduras,Cebolla Kg,14,2.05,0.065,26.83,18.78,8.05,Debit
2025-02-23,O20243295,C10815,SMB,Online,Córdoba,Río Cuarto,Verduras,Tomate Kg,17,1.94,0.084,30.21,21.15,9.06,Debit
2025-07-06,O20244344,C10992,Consumer,Online,Córdoba,Villa María,Bebidas,Agua 1.5L,12,1.9,0.18,18.7,14.02,4.68,Debit
2025-02-18,O20243261,C11677,Consumer,Wholesale,Córdoba,Villa María,Suplementos,Multivitamínico,14,21.9,0.168,255.09,140.3,114.79,Wallet
2025-03-15,O20243463,C10620,SMB,Online,Rosario,Rosario,Bebidas,Jugo Naranja,16,2.0,0.133,27.74,20.8,6.94,Credit
2024-08-09,O20241760,C13039,Consumer,Online,AMBA,GBA Oeste,Panificados,Pan Integral,6,1.8,0.03,10.48,7.02,3.46,Debit
2025-06-11,O20244166,C12514,SMB,Online,Mendoza,San Rafael,Lácteos,Queso Cremoso 500g,6,1.93,0.021,11.34,8.85,2.49,Cash
2024-12-16,O20242747,C12501,Consumer,Wholesale,Santa Fe,Santa Fe,Lácteos,Yogur 1L,15,1.8,0.131,23.46,18.3,5.16,Transfer
2025-06-24,O20244254,C13191,SMB,Online,Santa Fe,Rafaela,Snacks,Papas Onduladas,5,3.31,0.113,14.68,9.54,5.14,Cash
2024-07-14,O20241557,C12280,Consumer,Online,Córdoba,Río Cuarto,Verduras,Lechuga Unidad,7,2.74,0.067,17.89,12.52,5.37,Wallet
2024-09-28,O20242159,C11417,Consumer,Online,Mendoza,Mendoza,Frutas,Banana Kg,6,1.48,0.09,8.08,5.82,2.26,Cash
2024-08-09,O20241755,C12764,Consumer,Online,Córdoba,Río Cuarto,Lácteos,Queso Cremoso 500g,14,2.5,0.014,34.51,26.92,7.59,Wallet
2025-02-08,O20243178,C11151,SMB,Online,Córdoba,Villa María,Bebidas,Energética,20,1.24,0.041,23.78,17.84,5.94,Credit
2024-08-24,O20241871,C11989,Consumer,Wholesale,Córdoba,Río Cuarto,Bebidas,Jugo Naranja,20,2.06,0.03,39.96,29.97,9.99,Credit
2024-08-09,O20241759,C12303,Enterprise,Retail,AMBA,GBA Oeste,Bebidas,Gaseosa Cola,13,1.96,0.008,25.28,18.96,6.32,Credit
2025-03-17,O20243486,C10267,Consumer,Retail,LatAm,Montevideo,Panificados,Pan Integral,18,1.14,0.021,20.09,13.46,6.63,Transfer
2024-06-13,O20241312,C13242,SMB,Online,Mendoza,San Rafael,Frutas,Banana Kg,8,2.95,0.0,23.6,16.99,6.61,Credit
2024-11-04,O20242425,C12735,SMB,Retail,Córdoba,Río Cuarto,Verduras,Cebolla Kg,13,2.71,0.002,35.16,24.61,10.55,Credit
2025-01-17,O20242999,C11094,SMB,Online,Mendoza,Godoy Cruz,Bebidas,Jugo Naranja,5,1.6,0.187,6.5,4.88,1.62,Wallet
2025-05-29,O20244050,C12508,Consumer,Online,Santa Fe,Rosario,Lácteos,Yogur 1L,11,2.27,0.094,22.62,17.64,4.98,Credit
2024-03-22,O20240672,C11169,Consumer,Online,Mendoza,Godoy Cruz,Suplementos,Omega-3,16,18.53,0.0,296.48,163.06,133.42,Debit
2025-02-24,O20243310,C12625,SMB,Retail,Santa Fe,Rosario,Bebidas,Agua 500ml,2,1.37,0.0,2.74,2.06,0.68,Transfer
2025-07-21,O20244462,C13231,SMB,Retail,AMBA,GBA Norte,Bebidas,Agua 500ml,18,1.7,0.035,29.53,22.15,7.38,Credit
2025-01-22,O20243034,C13023,Consumer,Online,Santa Fe,Santa Fe,Bebidas,Agua 500ml,18,1.56,0.0,28.08,21.06,7.02,Credit
2025-08-10,O20244610,C12532,Consumer,Retail,AMBA,CABA,Verduras,Zanahoria Kg,10,2.13,0.221,16.59,11.61,4.98,Credit
2024-06-04,O20241248,C12404,Consumer,Online,Córdoba,Villa María,Lácteos,Leche 1L,8,2.54,0.049,19.32,15.07,4.25,Credit
2024-08-14,O20241794,C10527,Enterprise,Retail,Mendoza,Mendoza,Lácteos,Queso Cremoso 500g,17,1.38,0.0,23.46,18.3,5.16,Debit
2024-10-03,O20242213,C11777,SMB,Retail,Mendoza,Mendoza,Frutas,Uva Kg,10,2.15,0.084,19.69,14.18,5.51,Debit
2024-12-05,O20242654,C10339,Consumer,Online,LatAm,Santiago,Bebidas,Agua 500ml,19,1.78,0.152,28.68,21.51,7.17,Transfer
2024-07-28,O20241662,C10378,Consumer,Retail,AMBA,CABA,Panificados,Medialunas Docena,20,1.38,0.081,25.36,16.99,8.37,Debit
2024-05-20,O20241128,C12584,Consumer,Wholesale,LatAm,Asunción,Panificados,Pan Lacteado,4,1.89,0.017,7.43,4.98,2.45,Credit
2025-02-10,O20243200,C12846,Consumer,Wholesale,AMBA,GBA Oeste,Frutas,Manzana Kg,3,1.52,0.154,3.86,2.78,1.08,Transfer
2025-09-26,O20244973,C10412,SMB,Online,AMBA,GBA Oeste,Verduras,Zanahoria Kg,14,2.54,0.034,34.35,24.05,10.3,Wallet
2025-05-14,O20243918,C13229,Enterprise,Online,Córdoba,Río Cuarto,Lácteos,Leche 1L,5,1.28,0.096,5.79,4.52,1.27,Credit
2024-10-15,O20242289,C12432,SMB,Retail,AMBA,CABA,Frutas,Uva Kg,12,1.27,0.09,13.87,9.99,3.88,Debit
2024-04-13,O20240845,C13339,Enterprise,Online,AMBA,CABA,Bebidas,Gaseosa Cola,4,1.14,0.069,4.25,3.19,1.06,Credit
2025-04-09,O20243655,C12360,Consumer,Online,Mendoza,Godoy Cruz,Bebidas,Agua 500ml,9,1.31,0.054,11.15,8.36,2.79,Cash
2024-09-10,O20242010,C12114,Consumer,Online,Córdoba,Villa María,Bebidas,Energética,3,1.18,0.113,3.14,2.36,0.78,Credit
2025-05-17,O20243940,C10433,Consumer,Wholesale,Mendoza,Godoy Cruz,Verduras,Zanahoria Kg,8,2.06,0.0,16.48,11.54,4.94,Debit
2025-01-27,O20243078,C10618,Consumer,Online,AMBA,GBA Oeste,Verduras,Tomate Kg,16,2.49,0.08,36.65,25.65,11.0,Debit
2025-08-27,O20244736,C11124,SMB,Online,LatAm,Santiago,Frutas,Naranja Kg,17,1.42,0.044,23.08,16.62,6.46,Credit
2024-06-27,O20241427,C10885,SMB,Retail,Santa Fe,Rosario,Suplementos,Whey 1kg,9,18.98,0.191,138.19,76.0,62.19,Cash
2024-10-13,O20242270,C10968,Consumer,Online,Santa Fe,Rosario,Panificados,Medialunas Docena,18,1.74,0.075,28.97,19.41,9.56,Transfer
2025-08-16,O20244645,C12497,Consumer,Online,Santa Fe,Rafaela,Panificados,Pan Lacteado,12,2.08,0.191,20.19,13.53,6.66,Credit
2024-05-17,O20241105,C12272,Consumer,Online,Mendoza,Mendoza,Verduras,Cebolla Kg,19,2.17,0.012,40.74,28.52,12.22,Credit
2024-02-13,O20240361,C12569,Consumer,Online,Santa Fe,Rafaela,Verduras,Tomate Kg,12,1.65,0.12,17.42,12.19,5.23,Wallet
2024-04-19,O20240892,C13406,Consumer,Online,LatAm,Montevideo,Lácteos,Queso Cremoso 500g,1,2.3,0.042,2.2,1.72,0.48,Credit
2024-11-23,O20242574,C12141,Consumer,Retail,Mendoza,San Rafael,Verduras,Cebolla Kg,20,2.71,0.134,46.94,32.86,14.08,Credit
2025-07-31,O20244541,C10541,Consumer,Online,LatAm,Santiago,Bebidas,Agua 500ml,8,1.3,0.0,10.4,7.8,2.6,Debit
2024-05-11,O20241061,C12823,Consumer,Online,LatAm,Santiago,Lácteos,Queso Cremoso 500g,14,2.21,0.068,28.84,22.5,6.34,Cash
2025-08-04,O20244576,C11038,Enterprise,Retail,Rosario,Rosario,Snacks,Mix Frutos Secos,12,3.03,0.04,34.91,22.69,12.22,Cash
2025-08-25,O20244721,C11941,Consumer,Retail,Córdoba,Villa María,Panificados,Pan Integral,14,1.69,0.075,21.89,14.67,7.22,Debit
2024-01-03,O20240014,C12570,Consumer,Online,Santa Fe,Santa Fe,Suplementos,Omega-3,3,12.13,0.107,32.5,17.88,14.62,Credit
2024-12-07,O20242666,C10820,SMB,Retail,Córdoba,Villa María,Frutas,Naranja Kg,13,1.41,0.038,17.63,12.69,4.94,Cash
2024-07-12,O20241543,C10773,Enterprise,Online,Santa Fe,Rafaela,Lácteos,Leche 1L,17,1.21,0.149,17.51,13.66,3.85,Credit
2024-06-21,O20241378,C10541,Consumer,Online,Córdoba,Río Cuarto,Frutas,Manzana Kg,9,2.01,0.122,15.88,11.43,4.45,Credit
2025-04-05,O20243622,C12440,SMB,Wholesale,Santa Fe,Rafaela,Panificados,Pan Integral,19,1.16,0.066,20.59,13.8,6.79,Cash
2025-03-24,O20243539,C10496,Consumer,Online,AMBA,CABA,Frutas,Uva Kg,2,1.69,0.006,3.36,2.42,0.94,Credit
2025-01-28,O20243084,C12364,Enterprise,Online,Santa Fe,Santa Fe,Bebidas,Energética,3,2.05,0.008,6.1,4.58,1.52,Credit
2025-02-14,O20243230,C12511,Consumer,Retail,AMBA,GBA Norte,Lácteos,Queso Cremoso 500g,5,1.08,0.021,5.29,4.13,1.16,Cash
2024-02-24,O20240464,C12575,SMB,Online,Córdoba,Río Cuarto,Bebidas,Agua 500ml,11,2.15,0.0,23.65,17.74,5.91,Debit
2025-03-02,O20243358,C11278,SMB,Online,Santa Fe,Santa Fe,Panificados,Pan Integral,3,1.86,0.0,5.58,3.74,1.84,Transfer
2025-07-26,O20244501,C10956,SMB,Retail,AMBA,GBA Oeste,Snacks,Papas Clásicas,16,2.13,0.031,33.02,21.46,11.56,Cash
2024-11-13,O20242490,C12160,Consumer,Retail,Rosario,Rosario,Verduras,Zanahoria Kg,10,1.91,0.028,18.57,13.0,5.57,Cash
2025-08-01,O20244550,C12340,SMB,Retail,Santa Fe,Santa Fe,Verduras,Tomate Kg,12,2.33,0.006,27.79,19.45,8.34,Credit
2025-08-26,O20244725,C10086,SMB,Online,AMBA,GBA Sur,Frutas,Naranja Kg,6,2.13,0.0,12.78,9.2,3.58,Wallet
2024-03-15,O20240609,C12884,Consumer,Online,Rosario,Rosario,Bebidas,Agua 1.5L,17,1.38,0.053,22.22,16.66,5.56,Debit
2024-12-01,O20242637,C10164,Enterprise,Online,Santa Fe,Rafaela,Verduras,Cebolla Kg,3,2.67,0.0,8.01,5.61,2.4,Credit
2024-01-17,O20240133,C12313,Enterprise,Online,Córdoba,Villa María,Bebidas,Agua 1.5L,1,1.73,0.073,1.6,1.2,0.4,Credit
2025-06-05,O20244097,C11872,Consumer,Retail,Rosario,Rosario,Bebidas,Agua 500ml,16,2.03,0.071,30.17,22.63,7.54,Credit
2024-02-06,O20240293,C11244,Consumer,Online,AMBA,GBA Norte,Lácteos,Leche 1L,1,2.67,0.0,2.67,2.08,0.59,Debit
2025-01-30,O20243101,C10968,Consumer,Retail,AMBA,CABA,Lácteos,Queso Cremoso 500g,10,2.05,0.053,19.41,15.14,4.27,Credit
2025-03-07,O20243406,C12709,Consumer,Online,AMBA,GBA Oeste,Frutas,Manzana Kg,2,3.15,0.0,6.3,4.54,1.76,Transfer
2025-03-27,O20243573,C13368,Consumer,Online,Rosario,Rosario,Snacks,Papas Clásicas,14,1.78,0.083,22.85,14.85,8.0,Wallet
